Login_ID,User_ID,Timestamp,Location,IP_Address,Login_Status,Access_Duration,Access_Duration_Minutes
LID086324,UID02672,27-05-2025 22:08,Hubballi,166.159.77.64,Success,3700,61:40:00
LID086325,UID01943,03-05-2025 08:44,Hubballi,209.245.10.145,Failed,0,00:00
LID086326,UID02945,13-05-2025 05:37,Shivamogga,86.235.112.8,Success,4458,74:18:00
LID086327,UID03402,17-05-2025 21:58,Hubballi,202.16.69.235,Success,4485,74:45:00
LID086328,UID03555,27-05-2025 00:29,Tumakuru,143.45.38.245,Success,521,08:41
LID086329,UID02901,15-05-2025 20:01,Belagavi,70.141.241.250,Failed,0,00:00
LID086330,UID04629,15-05-2025 15:32,Bengaluru,206.52.13.201,Success,5297,88:17:00
LID086331,UID04056,21-05-2025 06:55,Tumakuru,84.192.220.9,Failed,0,00:00
LID086332,UID00971,16-05-2025 06:44,Hubballi,79.97.92.139,Success,3903,65:03:00
LID086333,UID04948,04-05-2025 02:17,Davanagere,168.176.182.53,Success,3110,51:50:00
LID086334,UID01236,31-05-2025 09:44,Ballari,21.73.32.33,Success,1125,18:45
LID086335,UID02119,30-05-2025 04:25,Ballari,111.216.185.115,Success,7009,116:49:00
LID086336,UID01306,02-06-2025 01:44,Kalaburagi,217.163.171.165,Success,179,02:59
LID086337,UID00444,04-05-2025 05:35,Mysuru,78.211.200.56,Success,5511,91:51:00
LID086338,UID04103,10-05-2025 01:45,Shivamogga,23.134.178.33,Success,4769,79:29:00
LID086339,UID02247,05-05-2025 23:50,Mysuru,184.93.199.224,Failed,0,00:00
LID086340,UID04963,16-05-2025 21:47,Kalaburagi,16.101.220.81,Success,3038,50:38:00
LID086341,UID04199,31-05-2025 11:44,Mysuru,50.52.222.72,Success,6390,106:30:00
LID086342,UID03377,25-05-2025 03:01,Mysuru,27.19.42.1,Failed,0,00:00
LID086343,UID02791,08-05-2025 08:03,Tumakuru,126.224.16.183,Success,4913,81:53:00
LID086344,UID01062,06-05-2025 16:54,Shivamogga,94.141.213.252,Success,467,07:47
LID086345,UID00929,06-05-2025 21:51,Bengaluru,218.241.213.72,Success,3445,57:25:00
LID086346,UID01605,25-05-2025 13:02,Hubballi,180.227.57.13,Failed,0,00:00
LID086347,UID00428,25-05-2025 03:33,Hubballi,215.28.61.82,Failed,0,00:00
LID086348,UID03164,24-05-2025 04:11,Belagavi,171.67.11.234,Failed,0,00:00
LID086349,UID02912,14-05-2025 12:55,Shivamogga,188.67.165.38,Failed,0,00:00
LID086350,UID04202,10-05-2025 10:24,Kalaburagi,174.213.5.58,Success,1208,20:08
LID086351,UID01800,17-05-2025 10:36,Hubballi,85.252.182.239,Success,686,11:26
LID086352,UID04552,23-05-2025 03:18,Kalaburagi,52.65.104.204,Success,4645,77:25:00
LID086353,UID01553,11-05-2025 07:57,Hubballi,171.81.120.121,Failed,0,00:00
LID086354,UID04263,16-05-2025 12:28,Kalaburagi,55.243.191.228,Success,3101,51:41:00
LID086355,UID01492,10-05-2025 20:17,Tumakuru,25.96.224.225,Success,1216,20:16
LID086356,UID01132,20-05-2025 20:59,Ballari,154.228.50.173,Success,6204,103:24:00
LID086357,UID02704,09-05-2025 00:30,Belagavi,111.146.177.76,Failed,0,00:00
LID086358,UID04703,28-05-2025 18:02,Kalaburagi,212.10.42.78,Success,3033,50:33:00
LID086359,UID02549,01-06-2025 19:02,Mysuru,183.212.77.73,Success,1722,28:42:00
LID086360,UID00234,21-05-2025 12:58,Davanagere,34.54.82.212,Success,1472,24:32:00
LID086361,UID00633,21-05-2025 13:39,Davanagere,58.246.216.43,Success,4237,70:37:00
LID086362,UID01088,22-05-2025 03:28,Ballari,103.186.216.48,Success,242,04:02
LID086363,UID04977,25-05-2025 00:30,Kalaburagi,41.38.188.98,Success,6863,114:23:00
LID086364,UID03357,28-05-2025 19:58,Bengaluru,73.108.181.159,Failed,0,00:00
LID086365,UID03614,10-05-2025 09:15,Shivamogga,35.216.53.37,Success,3802,63:22:00
LID086366,UID02693,05-05-2025 17:38,Ballari,80.4.18.199,Success,2777,46:17:00
LID086367,UID02511,01-06-2025 11:35,Tumakuru,139.213.196.36,Success,5624,93:44:00
LID086368,UID00917,17-05-2025 10:58,Tumakuru,131.34.155.93,Success,3321,55:21:00
LID086369,UID02666,08-05-2025 00:37,Mangaluru,158.92.45.206,Success,703,11:43
LID086370,UID00580,25-05-2025 09:56,Mysuru,179.95.175.1,Success,422,07:02
LID086371,UID03027,17-05-2025 04:10,Bengaluru,206.125.111.216,Success,3620,60:20:00
LID086372,UID02682,06-05-2025 03:07,Ballari,24.88.172.43,Success,248,04:08
LID086373,UID00030,17-05-2025 14:16,Davanagere,140.244.40.112,Failed,0,00:00
LID086374,UID04428,14-05-2025 02:00,Belagavi,4.59.20.161,Success,4476,74:36:00
LID086375,UID02399,23-05-2025 09:19,Tumakuru,200.134.196.14,Success,6682,111:22:00
LID086376,UID01219,13-05-2025 00:56,Bengaluru,72.129.19.182,Success,242,04:02
LID086377,UID00772,27-05-2025 01:47,Mysuru,96.120.120.24,Failed,0,00:00
LID086378,UID04839,29-05-2025 01:55,Shivamogga,62.217.217.78,Success,6506,108:26:00
LID086379,UID02464,12-05-2025 18:24,Bengaluru,142.172.96.244,Failed,0,00:00
LID086380,UID02891,03-05-2025 20:56,Tumakuru,37.117.58.188,Success,4976,82:56:00
LID086381,UID04859,19-05-2025 09:20,Shivamogga,141.219.76.236,Success,1236,20:36
LID086382,UID01293,19-05-2025 19:41,Mysuru,9.223.86.30,Success,6802,113:22:00
LID086383,UID03614,04-05-2025 13:32,Mysuru,14.200.183.97,Success,6510,108:30:00
LID086384,UID02365,05-05-2025 15:11,Mysuru,216.233.188.139,Success,475,07:55
LID086385,UID01147,22-05-2025 17:45,Davanagere,18.74.184.2,Success,4133,68:53:00
LID086386,UID04723,19-05-2025 02:27,Hubballi,219.21.74.30,Failed,0,00:00
LID086387,UID01104,27-05-2025 03:00,Tumakuru,184.229.136.178,Success,6655,110:55:00
LID086388,UID03540,19-05-2025 02:37,Kalaburagi,112.85.19.96,Success,510,08:30
LID086389,UID00352,29-05-2025 07:09,Hubballi,120.134.19.4,Success,2886,48:06:00
LID086390,UID04584,10-05-2025 05:32,Belagavi,34.86.241.121,Success,1997,33:17:00
LID086391,UID03368,28-05-2025 07:22,Ballari,186.40.56.11,Success,2642,44:02:00
LID086392,UID04888,16-05-2025 04:26,Belagavi,85.77.136.96,Failed,0,00:00
LID086393,UID03335,22-05-2025 14:57,Mangaluru,108.205.198.148,Success,6475,107:55:00
LID086394,UID01832,22-05-2025 03:48,Shivamogga,203.80.30.245,Success,1806,30:06:00
LID086395,UID04126,26-05-2025 18:44,Hubballi,93.166.246.164,Failed,0,00:00
LID086396,UID00183,24-05-2025 22:13,Mysuru,116.66.23.180,Success,2930,48:50:00
LID086397,UID02680,14-05-2025 03:26,Shivamogga,85.17.117.248,Success,6144,102:24:00
LID086398,UID02940,09-05-2025 10:22,Tumakuru,48.170.90.114,Failed,0,00:00
LID086399,UID03505,15-05-2025 04:01,Ballari,155.164.54.163,Success,6150,102:30:00
LID086400,UID03902,26-05-2025 10:37,Mysuru,177.137.138.9,Success,1571,26:11:00
LID086401,UID04027,29-05-2025 11:11,Bengaluru,210.157.102.254,Failed,0,00:00
LID086402,UID04239,08-05-2025 00:14,Belagavi,102.255.158.122,Failed,0,00:00
LID086403,UID04677,26-05-2025 14:22,Belagavi,223.188.45.143,Success,5323,88:43:00
LID086404,UID00622,15-05-2025 20:09,Mysuru,16.95.201.11,Failed,0,00:00
LID086405,UID03335,22-05-2025 16:18,Tumakuru,42.218.98.104,Success,5810,96:50:00
LID086406,UID02651,19-05-2025 20:07,Bengaluru,51.7.218.160,Success,4874,81:14:00
LID086407,UID04044,24-05-2025 05:36,Tumakuru,211.115.156.156,Failed,0,00:00
LID086408,UID00495,04-05-2025 19:34,Shivamogga,21.155.110.41,Failed,0,00:00
LID086409,UID03599,10-05-2025 12:16,Ballari,181.76.237.120,Success,2106,35:06:00
LID086410,UID01431,16-05-2025 14:31,Mysuru,77.197.16.52,Failed,0,00:00
LID086411,UID00246,29-05-2025 13:43,Belagavi,2.228.144.26,Success,4671,77:51:00
LID086412,UID02231,06-05-2025 00:15,Kalaburagi,106.79.58.75,Success,6645,110:45:00
LID086413,UID04837,26-05-2025 17:59,Bengaluru,31.23.89.81,Failed,0,00:00
LID086414,UID01920,29-05-2025 00:18,Bengaluru,156.172.91.128,Failed,0,00:00
LID086415,UID02888,14-05-2025 12:13,Hubballi,37.71.12.159,Success,6691,111:31:00
LID086416,UID00268,28-05-2025 00:16,Mysuru,57.65.61.144,Success,6449,107:29:00
LID086417,UID04383,23-05-2025 05:04,Kalaburagi,108.70.49.0,Success,6741,112:21:00
LID086418,UID00682,28-05-2025 09:22,Tumakuru,137.52.158.99,Failed,0,00:00
LID086419,UID00549,10-05-2025 12:31,Kalaburagi,63.4.62.222,Success,5999,99:59:00
LID086420,UID03168,18-05-2025 15:21,Bengaluru,99.107.69.170,Success,469,07:49
LID086421,UID01150,12-05-2025 03:30,Hubballi,24.35.46.230,Success,2054,34:14:00
LID086422,UID00493,26-05-2025 20:18,Shivamogga,106.23.197.243,Success,1226,20:26
LID086423,UID04015,17-05-2025 12:42,Mysuru,222.179.110.152,Success,1632,27:12:00
LID086424,UID01502,05-05-2025 07:11,Ballari,53.55.214.227,Failed,0,00:00
LID086425,UID00141,12-05-2025 23:09,Shivamogga,51.193.116.247,Success,2974,49:34:00
LID086426,UID03373,15-05-2025 22:27,Kalaburagi,29.219.68.207,Success,719,11:59
LID086427,UID04411,18-05-2025 05:45,Shivamogga,156.190.135.181,Success,3619,60:19:00
LID086428,UID01044,20-05-2025 12:17,Kalaburagi,170.95.16.204,Failed,0,00:00
LID086429,UID01516,12-05-2025 14:18,Hubballi,46.206.224.93,Failed,0,00:00
LID086430,UID03576,31-05-2025 22:29,Shivamogga,220.158.224.117,Success,4877,81:17:00
LID086431,UID02433,01-06-2025 00:50,Tumakuru,16.231.85.108,Success,592,09:52
LID086432,UID03188,22-05-2025 03:51,Kalaburagi,119.235.199.31,Success,266,04:26
LID086433,UID01119,09-05-2025 04:21,Belagavi,56.52.235.98,Failed,0,00:00
LID086434,UID01371,25-05-2025 05:13,Mangaluru,56.126.101.167,Success,1993,33:13:00
LID086435,UID00895,18-05-2025 19:47,Ballari,85.246.120.42,Success,1246,20:46
LID086436,UID04659,22-05-2025 11:41,Davanagere,207.93.224.6,Success,6074,101:14:00
LID086437,UID03721,06-05-2025 11:11,Kalaburagi,79.255.173.164,Failed,0,00:00
LID086438,UID02071,21-05-2025 10:23,Mysuru,36.111.94.223,Success,478,07:58
LID086439,UID03525,07-05-2025 23:46,Kalaburagi,27.225.208.108,Success,4936,82:16:00
LID086440,UID03416,12-05-2025 15:45,Bengaluru,47.181.227.78,Success,5792,96:32:00
LID086441,UID02417,05-05-2025 03:15,Mysuru,31.2.135.126,Success,749,12:29
LID086442,UID04179,01-06-2025 14:47,Mangaluru,141.90.169.124,Success,4383,73:03:00
LID086443,UID02123,27-05-2025 20:17,Mangaluru,149.127.37.190,Success,3952,65:52:00
LID086444,UID02673,31-05-2025 05:57,Mysuru,200.17.34.200,Success,486,08:06
LID086445,UID01496,31-05-2025 12:48,Shivamogga,78.187.213.19,Success,2409,40:09:00
LID086446,UID04884,13-05-2025 21:09,Tumakuru,212.118.141.94,Success,5365,89:25:00
LID086447,UID03785,27-05-2025 18:07,Bengaluru,4.163.9.148,Failed,0,00:00
LID086448,UID02972,17-05-2025 23:32,Bengaluru,7.240.71.11,Success,195,03:15
LID086449,UID04619,16-05-2025 20:01,Belagavi,162.195.74.63,Success,3107,51:47:00
LID086450,UID00686,31-05-2025 18:25,Hubballi,125.52.80.86,Success,1618,26:58:00
LID086451,UID00975,01-06-2025 11:53,Bengaluru,186.56.31.180,Success,2934,48:54:00
LID086452,UID04451,18-05-2025 07:43,Davanagere,123.40.123.12,Success,4751,79:11:00
LID086453,UID01500,25-05-2025 00:29,Hubballi,13.191.35.127,Success,3186,53:06:00
LID086454,UID00306,23-05-2025 15:23,Davanagere,168.125.143.205,Failed,0,00:00
LID086455,UID04033,19-05-2025 07:09,Shivamogga,159.252.155.134,Success,5368,89:28:00
LID086456,UID00260,29-05-2025 00:00,Ballari,187.202.179.149,Success,3712,61:52:00
LID086457,UID01275,30-05-2025 19:05,Ballari,66.32.50.14,Success,4595,76:35:00
LID086458,UID02973,26-05-2025 21:15,Shivamogga,74.8.134.32,Success,5978,99:38:00
LID086459,UID01601,23-05-2025 06:49,Mysuru,141.89.67.10,Success,6913,115:13:00
LID086460,UID02698,25-05-2025 14:24,Mangaluru,109.13.137.142,Failed,0,00:00
LID086461,UID03433,26-05-2025 19:22,Shivamogga,199.208.46.209,Failed,0,00:00
LID086462,UID02578,06-05-2025 09:17,Davanagere,115.184.180.68,Success,6376,106:16:00
LID086463,UID03828,22-05-2025 02:27,Mysuru,179.238.133.241,Success,6944,115:44:00
LID086464,UID04231,29-05-2025 21:07,Tumakuru,218.96.228.138,Success,2360,39:20:00
LID086465,UID02615,11-05-2025 18:57,Hubballi,194.209.90.5,Success,891,14:51
LID086466,UID01093,31-05-2025 05:33,Ballari,94.56.191.92,Failed,0,00:00
LID086467,UID00890,16-05-2025 05:52,Mangaluru,98.220.209.114,Success,5228,87:08:00
LID086468,UID04434,25-05-2025 11:03,Hubballi,35.147.156.130,Success,2215,36:55:00
LID086469,UID04904,03-05-2025 10:26,Shivamogga,140.71.149.100,Success,2706,45:06:00
LID086470,UID03025,04-05-2025 00:48,Bengaluru,156.107.31.107,Failed,0,00:00
LID086471,UID01135,09-05-2025 15:56,Tumakuru,9.223.24.127,Success,3460,57:40:00
LID086472,UID01345,20-05-2025 17:18,Tumakuru,145.163.165.34,Success,3414,56:54:00
LID086473,UID03029,11-05-2025 23:32,Belagavi,196.6.28.105,Success,12,00:12
LID086474,UID00677,02-06-2025 02:05,Hubballi,166.113.1.103,Success,4433,73:53:00
LID086475,UID04359,09-05-2025 08:50,Shivamogga,218.117.151.167,Success,6894,114:54:00
LID086476,UID04255,14-05-2025 08:25,Mysuru,152.152.69.120,Success,2090,34:50:00
LID086477,UID01359,27-05-2025 08:43,Tumakuru,99.12.160.42,Success,1546,25:46:00
LID086478,UID01250,08-05-2025 10:52,Tumakuru,74.199.147.34,Success,209,03:29
LID086479,UID04113,09-05-2025 05:27,Belagavi,67.78.141.46,Success,3021,50:21:00
LID086480,UID00676,23-05-2025 23:03,Tumakuru,128.139.84.120,Success,37,00:37
LID086481,UID00848,16-05-2025 20:57,Belagavi,108.137.78.78,Success,6470,107:50:00
LID086482,UID00960,16-05-2025 08:20,Mysuru,81.167.244.167,Success,4891,81:31:00
LID086483,UID01915,08-05-2025 09:03,Mysuru,55.3.24.177,Success,1294,21:34
LID086484,UID01067,09-05-2025 15:54,Kalaburagi,60.109.78.203,Failed,0,00:00
LID086485,UID02652,04-05-2025 02:14,Belagavi,98.236.190.68,Failed,0,00:00
LID086486,UID02241,18-05-2025 08:03,Davanagere,159.166.126.30,Success,5624,93:44:00
LID086487,UID04833,11-05-2025 06:48,Mysuru,35.98.85.203,Success,5461,91:01:00
LID086488,UID00740,27-05-2025 16:18,Belagavi,120.44.119.100,Success,1776,29:36:00
LID086489,UID04328,19-05-2025 15:37,Ballari,136.77.81.67,Success,2004,33:24:00
LID086490,UID01778,11-05-2025 20:14,Belagavi,65.189.18.106,Success,5099,84:59:00
LID086491,UID04828,24-05-2025 04:55,Mangaluru,163.120.235.244,Success,4761,79:21:00
LID086492,UID04657,22-05-2025 19:26,Belagavi,210.138.239.44,Success,2030,33:50:00
LID086493,UID04572,05-05-2025 09:44,Mysuru,197.48.11.145,Success,4427,73:47:00
LID086494,UID01241,20-05-2025 22:12,Shivamogga,139.103.108.101,Success,3428,57:08:00
LID086495,UID00687,18-05-2025 09:58,Shivamogga,111.4.23.90,Failed,0,00:00
LID086496,UID01758,24-05-2025 15:18,Ballari,104.97.231.174,Success,6972,116:12:00
LID086497,UID00213,15-05-2025 06:09,Hubballi,215.165.92.71,Failed,0,00:00
LID086498,UID02030,04-05-2025 02:50,Mysuru,48.16.235.123,Success,704,11:44
LID086499,UID02109,17-05-2025 00:29,Davanagere,140.70.84.149,Success,1793,29:53:00
LID086500,UID04288,31-05-2025 07:00,Kalaburagi,155.190.204.77,Failed,0,00:00
LID086501,UID01780,26-05-2025 15:03,Kalaburagi,100.151.173.252,Success,4833,80:33:00
LID086502,UID02331,13-05-2025 00:12,Mangaluru,195.211.223.109,Success,6469,107:49:00
LID086503,UID01755,13-05-2025 16:42,Tumakuru,158.135.63.24,Success,1413,23:33
LID086504,UID02514,22-05-2025 15:21,Ballari,119.117.171.46,Success,5743,95:43:00
LID086505,UID03966,10-05-2025 18:17,Belagavi,147.230.228.132,Success,4610,76:50:00
LID086506,UID04924,18-05-2025 14:01,Belagavi,214.217.122.113,Success,2090,34:50:00
LID086507,UID03835,11-05-2025 22:07,Kalaburagi,196.158.91.51,Success,1784,29:44:00
LID086508,UID00421,09-05-2025 12:42,Mysuru,90.221.64.28,Success,6522,108:42:00
LID086509,UID01963,21-05-2025 21:10,Belagavi,164.137.42.139,Success,4276,71:16:00
LID086510,UID03160,19-05-2025 03:33,Bengaluru,7.115.204.54,Success,3345,55:45:00
LID086511,UID02273,07-05-2025 04:05,Hubballi,170.72.0.99,Failed,0,00:00
LID086512,UID01888,15-05-2025 01:58,Belagavi,180.60.81.165,Success,5973,99:33:00
LID086513,UID01898,13-05-2025 17:20,Shivamogga,71.242.222.252,Success,4809,80:09:00
LID086514,UID03293,31-05-2025 04:11,Mysuru,19.107.43.93,Success,2073,34:33:00
LID086515,UID03598,15-05-2025 01:03,Hubballi,60.237.145.168,Success,3573,59:33:00
LID086516,UID03532,17-05-2025 13:27,Bengaluru,181.188.13.25,Success,247,04:07
LID086517,UID00523,07-05-2025 19:58,Bengaluru,171.223.232.170,Success,2244,37:24:00
LID086518,UID03027,06-05-2025 12:20,Hubballi,153.218.148.197,Failed,0,00:00
LID086519,UID01998,06-05-2025 21:34,Mangaluru,79.38.250.68,Success,2043,34:03:00
LID086520,UID00965,10-05-2025 04:46,Belagavi,47.192.2.39,Success,4830,80:30:00
LID086521,UID00929,11-05-2025 16:25,Shivamogga,103.110.32.16,Success,2930,48:50:00
LID086522,UID00956,23-05-2025 10:23,Bengaluru,11.69.29.63,Failed,0,00:00
LID086523,UID00300,30-05-2025 01:54,Mysuru,50.64.253.10,Success,3528,58:48:00
LID086524,UID01666,01-06-2025 21:13,Davanagere,159.193.20.133,Failed,0,00:00
LID086525,UID04702,15-05-2025 15:17,Mangaluru,197.7.105.182,Success,7054,117:34:00
LID086526,UID03876,07-05-2025 17:09,Shivamogga,210.128.26.199,Success,5374,89:34:00
LID086527,UID01837,21-05-2025 22:54,Tumakuru,112.87.38.118,Success,2526,42:06:00
LID086528,UID00069,09-05-2025 14:14,Belagavi,87.115.217.55,Success,6699,111:39:00
LID086529,UID01518,28-05-2025 23:14,Mangaluru,178.167.0.246,Success,5560,92:40:00
LID086530,UID01922,18-05-2025 10:33,Kalaburagi,56.181.246.29,Failed,0,00:00
LID086531,UID01559,05-05-2025 11:37,Hubballi,212.163.115.0,Success,4686,78:06:00
LID086532,UID03043,27-05-2025 01:50,Belagavi,1.0.232.16,Success,5102,85:02:00
LID086533,UID01238,12-05-2025 15:32,Shivamogga,117.251.206.40,Success,5599,93:19:00
LID086534,UID02307,06-05-2025 18:12,Shivamogga,61.208.102.185,Success,2606,43:26:00
LID086535,UID01982,19-05-2025 22:56,Mysuru,200.234.3.244,Success,3755,62:35:00
LID086536,UID04999,13-05-2025 02:13,Tumakuru,170.41.78.130,Failed,0,00:00
LID086537,UID01473,25-05-2025 01:48,Mysuru,209.222.89.66,Success,193,03:13
LID086538,UID03286,24-05-2025 09:20,Mysuru,32.59.60.15,Success,1328,22:08
LID086539,UID03116,28-05-2025 14:32,Shivamogga,134.52.236.104,Success,5462,91:02:00
LID086540,UID00949,06-05-2025 16:50,Belagavi,195.43.245.148,Failed,0,00:00
LID086541,UID00968,16-05-2025 07:24,Hubballi,189.201.203.51,Failed,0,00:00
LID086542,UID03120,12-05-2025 05:19,Tumakuru,167.217.94.79,Success,3825,63:45:00
LID086543,UID03991,15-05-2025 18:33,Shivamogga,69.201.114.192,Success,4460,74:20:00
LID086544,UID01377,26-05-2025 21:49,Mangaluru,78.244.166.120,Failed,0,00:00
LID086545,UID00197,12-05-2025 00:06,Mysuru,92.141.226.221,Success,3121,52:01:00
LID086546,UID01692,03-05-2025 10:22,Mysuru,159.193.152.183,Success,1897,31:37:00
LID086547,UID00282,15-05-2025 09:01,Davanagere,40.59.120.72,Success,2327,38:47:00
LID086548,UID00352,14-05-2025 02:59,Shivamogga,194.98.50.40,Failed,0,00:00
LID086549,UID04160,22-05-2025 03:34,Mangaluru,60.15.177.107,Success,3865,64:25:00
LID086550,UID03427,21-05-2025 17:02,Mysuru,79.99.242.76,Success,5188,86:28:00
LID086551,UID00669,12-05-2025 18:04,Mangaluru,38.166.251.83,Success,1547,25:47:00
LID086552,UID01330,08-05-2025 15:57,Bengaluru,112.65.93.22,Success,2773,46:13:00
LID086553,UID04934,01-06-2025 04:35,Mysuru,134.190.198.67,Failed,0,00:00
LID086554,UID01796,28-05-2025 12:29,Belagavi,11.23.58.182,Success,4357,72:37:00
LID086555,UID03675,10-05-2025 11:46,Ballari,12.120.2.176,Success,4563,76:03:00
LID086556,UID01899,31-05-2025 17:07,Ballari,161.48.162.102,Success,6562,109:22:00
LID086557,UID03004,31-05-2025 06:53,Shivamogga,129.185.3.87,Failed,0,00:00
LID086558,UID03743,25-05-2025 15:23,Mysuru,149.32.73.184,Success,3184,53:04:00
LID086559,UID03270,04-05-2025 19:17,Tumakuru,205.241.190.158,Failed,0,00:00
LID086560,UID01244,23-05-2025 00:28,Mangaluru,115.198.94.111,Success,395,06:35
LID086561,UID00886,16-05-2025 23:20,Ballari,29.253.150.153,Success,1357,22:37
LID086562,UID01315,18-05-2025 15:23,Bengaluru,112.23.1.189,Failed,0,00:00
LID086563,UID03057,07-05-2025 05:24,Mysuru,198.237.152.74,Failed,0,00:00
LID086564,UID03394,29-05-2025 07:18,Kalaburagi,140.223.232.183,Success,6886,114:46:00
LID086565,UID02304,07-05-2025 00:22,Davanagere,115.84.129.139,Failed,0,00:00
LID086566,UID03368,27-05-2025 04:17,Hubballi,111.234.196.122,Failed,0,00:00
LID086567,UID01092,14-05-2025 19:55,Mangaluru,148.95.155.128,Failed,0,00:00
LID086568,UID02303,29-05-2025 09:16,Belagavi,14.117.119.39,Success,2825,47:05:00
LID086569,UID04706,07-05-2025 21:32,Shivamogga,10.85.169.114,Success,1811,30:11:00
LID086570,UID03104,20-05-2025 22:15,Kalaburagi,157.225.226.155,Failed,0,00:00
LID086571,UID03021,16-05-2025 03:38,Ballari,85.66.24.62,Failed,0,00:00
LID086572,UID03485,13-05-2025 03:08,Shivamogga,220.114.169.57,Failed,0,00:00
LID086573,UID00779,13-05-2025 21:05,Hubballi,17.231.247.200,Success,4082,68:02:00
LID086574,UID04761,15-05-2025 21:23,Shivamogga,106.170.137.27,Failed,0,00:00
LID086575,UID02389,31-05-2025 01:21,Hubballi,82.118.184.143,Success,4280,71:20:00
LID086576,UID03770,12-05-2025 13:37,Kalaburagi,53.194.151.77,Failed,0,00:00
LID086577,UID02500,11-05-2025 00:55,Ballari,210.204.22.211,Success,66,01:06
LID086578,UID03310,27-05-2025 10:11,Hubballi,91.7.210.202,Success,1542,25:42:00
LID086579,UID04901,01-06-2025 15:47,Davanagere,98.237.222.143,Failed,0,00:00
LID086580,UID00341,08-05-2025 13:24,Davanagere,134.235.40.223,Success,6034,100:34:00
LID086581,UID02833,03-05-2025 16:06,Davanagere,204.145.157.88,Success,4843,80:43:00
LID086582,UID02917,07-05-2025 11:02,Davanagere,65.187.250.227,Success,6265,104:25:00
LID086583,UID04594,20-05-2025 01:07,Bengaluru,164.239.133.114,Success,3471,57:51:00
LID086584,UID04610,07-05-2025 13:51,Hubballi,128.83.235.228,Success,2179,36:19:00
LID086585,UID04977,30-05-2025 14:45,Hubballi,29.148.204.197,Success,98,01:38
LID086586,UID01393,06-05-2025 09:53,Kalaburagi,209.195.176.210,Success,2143,35:43:00
LID086587,UID02975,27-05-2025 05:16,Mangaluru,132.163.187.61,Success,2888,48:08:00
LID086588,UID04552,20-05-2025 17:33,Kalaburagi,45.159.18.82,Failed,0,00:00
LID086589,UID04158,30-05-2025 08:56,Ballari,16.142.249.219,Failed,0,00:00
LID086590,UID03258,20-05-2025 11:55,Ballari,219.27.248.226,Success,3572,59:32:00
LID086591,UID02613,15-05-2025 17:37,Bengaluru,33.82.15.1,Success,3106,51:46:00
LID086592,UID02905,04-05-2025 14:35,Hubballi,204.203.42.45,Failed,0,00:00
LID086593,UID04341,07-05-2025 01:01,Davanagere,204.69.99.140,Success,5328,88:48:00
LID086594,UID03267,06-05-2025 18:25,Kalaburagi,75.74.47.157,Success,865,14:25
LID086595,UID02794,20-05-2025 04:33,Shivamogga,200.177.123.24,Failed,0,00:00
LID086596,UID00290,20-05-2025 01:28,Belagavi,10.252.107.152,Success,5854,97:34:00
LID086597,UID00258,27-05-2025 09:05,Shivamogga,174.80.223.19,Success,1923,32:03:00
LID086598,UID01988,18-05-2025 01:49,Shivamogga,201.111.98.50,Success,367,06:07
LID086599,UID02780,01-06-2025 12:42,Bengaluru,175.162.12.237,Success,470,07:50
LID086600,UID02838,23-05-2025 16:29,Belagavi,185.144.41.52,Success,1909,31:49:00
LID086601,UID03754,03-05-2025 18:23,Mysuru,14.149.154.42,Failed,0,00:00
LID086602,UID02181,27-05-2025 04:35,Mysuru,37.116.119.41,Success,2110,35:10:00
LID086603,UID03090,09-05-2025 22:15,Mysuru,130.72.248.46,Success,1335,22:15
LID086604,UID00972,09-05-2025 15:49,Mangaluru,80.157.24.183,Success,6152,102:32:00
LID086605,UID04236,27-05-2025 00:57,Belagavi,109.190.244.222,Success,959,15:59
LID086606,UID00481,14-05-2025 14:06,Davanagere,92.54.75.119,Failed,0,00:00
LID086607,UID04811,16-05-2025 02:45,Tumakuru,181.100.230.246,Success,4123,68:43:00
LID086608,UID01307,18-05-2025 22:55,Shivamogga,38.23.9.16,Success,1621,27:01:00
LID086609,UID04880,16-05-2025 21:27,Mangaluru,139.146.60.54,Failed,0,00:00
LID086610,UID00367,06-05-2025 18:59,Ballari,11.242.200.154,Failed,0,00:00
LID086611,UID04992,13-05-2025 18:49,Shivamogga,51.189.146.80,Success,6947,115:47:00
LID086612,UID04012,13-05-2025 07:09,Bengaluru,180.198.55.155,Success,5758,95:58:00
LID086613,UID01157,08-05-2025 13:00,Mysuru,2.121.123.111,Success,21,00:21
LID086614,UID00914,10-05-2025 00:33,Shivamogga,54.36.92.42,Success,7080,118:00:00
LID086615,UID02782,15-05-2025 16:16,Shivamogga,42.145.183.30,Success,7151,119:11:00
LID086616,UID00242,13-05-2025 10:14,Bengaluru,90.181.62.242,Success,3802,63:22:00
LID086617,UID03939,12-05-2025 19:46,Mysuru,70.0.26.15,Success,1520,25:20:00
LID086618,UID02873,05-05-2025 21:51,Hubballi,12.139.232.92,Success,6572,109:32:00
LID086619,UID00083,22-05-2025 05:14,Belagavi,76.150.136.173,Success,3234,53:54:00
LID086620,UID02325,09-05-2025 11:55,Mangaluru,12.15.138.104,Success,1532,25:32:00
LID086621,UID00710,29-05-2025 17:47,Ballari,16.16.42.233,Failed,0,00:00
LID086622,UID03415,11-05-2025 02:06,Mangaluru,154.91.10.71,Failed,0,00:00
